id,aircraft,flight_date,damage,airline,state,phase_of_flight,reported_date,bird_size,cost,feet_above_ground
6152,Airplane,2000-12-01,No damage,UNITED AIRLINES,Illinois,Take-off run,,Medium,0,0
6153,Airplane,2000-12-01,No damage,UNITED AIRLINES,,,,Medium,0,
6154,Airplane,2000-12-01,No damage,UNITED AIRLINES,,,,Medium,0,
6155,Airplane,2000-12-01,No damage,UNITED AIRLINES,,,,Medium,0,
6156,Airplane,2000-12-01,No damage,ALOHA AIRLINES,Hawaii,Approach,2000-12-01,Small,0,600
6158,Airplane,2000-12-01,No damage,NATIONAL AIRLINES,New York,Take-off run,2000-12-05,Small,0,0
6159,Airplane,2000-12-01,No damage,MILITARY,Louisiana,Approach,2000-12-06,Medium,0,1800
6160,Airplane,2000-12-01,Caused damage,BUSINESS,Colorado,Approach,2000-12-07,,40091,400
6161,Airplane,2000-12-01,No damage,MILITARY,Alabama,Approach,2000-12-12,Small,0,2000
6162,Airplane,2000-12-01,No damage,MILITARY,Alabama,Approach,2000-12-15,Medium,0,2000
6163,Airplane,2000-12-01,No damage,MILITARY,Colorado,Approach,2001-01-09,Medium,0,400
6164,Airplane,2000-12-01,No damage,FEDEX EXPRESS,,,2003-02-17,Medium,0,
6165,Airplane,2000-12-01,Caused damage,FEDEX EXPRESS,Florida,Approach,2003-02-17,Medium,0,
6166,Airplane,2000-12-02,No damage,UNITED AIRLINES,New Jersey,Landing Roll,,,0,0
6167,Airplane,2000-12-02,No damage,HORIZON AIR,Washington,Landing Roll,,Small,0,0
6168,Airplane,2000-12-02,No damage,JETBLUE AIRWAYS,New York,Take-off run,,Medium,0,0
6169,Airplane,2000-12-02,No damage,AMERICAN AIRLINES,California,Approach,2000-12-02,Small,0,800
6170,Airplane,2000-12-02,No damage,US AIRWAYS*,North Carolina,Approach,2000-12-02,,0,100
6172,Airplane,2000-12-02,No damage,AMERICAN EAGLE AIRLINES,Virginia,Approach,2000-12-03,Small,0,500
6173,Airplane,2000-12-03,No damage,SKYWEST AIRLINES,California,Climb,,Medium,0,
6174,Airplane,2000-12-03,No damage,UNITED AIRLINES,Oregon,Approach,,Medium,0,500
6175,Airplane,2000-12-03,No damage,UNITED AIRLINES,,,,Medium,0,
6176,Airplane,2000-12-03,No damage,UNITED AIRLINES,Colorado,Approach,,Medium,0,
6177,Airplane,2000-12-03,No damage,UNITED AIRLINES,,Climb,,Small,0,
6178,Airplane,2000-12-03,Caused damage,MIDWAY AIRLINES,North Carolina,Take-off run,,,0,0
6180,Airplane,2000-12-03,No damage,UPS AIRLINES,Kentucky,Climb,2000-12-03,Medium,0,300
6181,Airplane,2000-12-03,Caused damage,BUSINESS,New York,En Route,2000-12-03,,20046,500
6182,Airplane,2000-12-03,No damage,SOUTHWEST AIRLINES,California,Approach,2000-12-04,Medium,0,300
6183,Airplane,2000-12-04,No damage,BUSINESS,,Landing Roll,,Medium,0,0
6184,Airplane,2000-12-04,No damage,JETBLUE AIRWAYS,New York,Take-off run,,Medium,0,0
6185,Airplane,2000-12-05,No damage,AMERICAN AIRLINES,DC,Approach,,Medium,0,1600
6186,Airplane,2000-12-05,No damage,ABX AIR,,,,Medium,0,
6187,Airplane,2000-12-05,No damage,BUSINESS,Tennessee,Climb,,Medium,0,30
6188,Airplane,2000-12-05,No damage,UNITED AIRLINES,,,,Medium,0,
6189,Airplane,2000-12-05,No damage,UNITED AIRLINES,,,,Medium,0,
6190,Airplane,2000-12-05,No damage,UNITED AIRLINES,,,,Medium,0,
6191,Airplane,2000-12-05,No damage,UNITED AIRLINES,Colorado,Approach,,Medium,0,
6192,Airplane,2000-12-05,Caused damage,BUSINESS,Missouri,Approach,,,0,2500
6193,Helicopter,2000-12-05,Caused damage,BUSINESS,Michigan,En Route,,Large,0,
6198,Airplane,2000-12-06,No damage,GOVERNMENT,Florida,Approach,,,0,
6199,Airplane,2000-12-06,No damage,ABX AIR,North Carolina,,,Small,0,
6200,Airplane,2000-12-06,No damage,ALOHA AIRLINES,Hawaii,Landing Roll,,Medium,0,0
6201,Airplane,2000-12-06,No damage,UNITED AIRLINES,,,,Medium,0,
6202,Airplane,2000-12-06,Caused damage,ALASKA AIRLINES,California,Approach,,Medium,0,3000
6203,Airplane,2000-12-06,Caused damage,UNITED AIRLINES,California,Approach,,,0,500
6204,Airplane,2000-12-06,Caused damage,ATLANTIC SOUTHEAST,West Virginia,Landing Roll,,Large,111559,0
6205,Helicopter,2000-12-06,Caused damage,GOVERNMENT,Massachusetts,Approach,,Large,0,100
6206,Airplane,2000-12-06,No damage,SOUTHWEST AIRLINES,Texas,Take-off run,2000-12-06,Small,0,0
6207,Airplane,2000-12-06,No damage,AMERICA WEST AIRLINES,California,Approach,2000-12-06,Small,0,2500
6208,Airplane,2000-12-06,Caused damage,BUSINESS,Kansas,Landing Roll,2000-12-13,Large,175733,0
6209,Airplane,2000-12-07,No damage,AMERICAN AIRLINES,Ontario,Take-off run,,,0,0
6210,Airplane,2000-12-07,No damage,DELTA AIR LINES,Florida,Landing Roll,,Small,0,0
6211,Airplane,2000-12-07,No damage,AMERICAN EAGLE AIRLINES,Massachusetts,Landing Roll,,Small,0,0
6212,Airplane,2000-12-07,No damage,AIR CANADA,Massachusetts,Approach,,,0,
6214,Airplane,2000-12-07,No damage,ABX AIR,California,Descent,2000-12-08,Medium,0,
6215,Airplane,2000-12-08,No damage,BUSINESS,Oklahoma,Take-off run,,Medium,0,0
6216,Airplane,2000-12-08,Caused damage,UNITED AIRLINES,Colorado,Landing Roll,,Medium,0,0
6217,Airplane,2000-12-08,Caused damage,BUSINESS,Illinois,Approach,2000-12-09,Large,467728,1600
6218,Airplane,2000-12-09,No damage,ABX AIR,,,,Medium,0,
6219,Airplane,2000-12-09,No damage,UNITED AIRLINES,Texas,Take-off run,,Medium,0,0
6220,Airplane,2000-12-09,No damage,UNITED AIRLINES,,,,Medium,0,
6221,Airplane,2000-12-09,Caused damage,BUSINESS,Florida,En Route,,Medium,0,1000
6222,Airplane,2000-12-09,No damage,DELTA AIR LINES,California,Climb,2000-12-09,Medium,0,
6223,Airplane,2000-12-09,No damage,AMERICAN AIRLINES,Ohio,Landing Roll,2000-12-10,Medium,0,0
6224,Airplane,2000-12-09,Caused damage,UPS AIRLINES,Texas,Take-off run,2001-02-15,Medium,0,0
6225,Airplane,2000-12-10,No damage,CONTINENTAL AIRLINES,California,Take-off run,,Medium,0,0
6226,Airplane,2000-12-10,No damage,UNITED AIRLINES,,,,Medium,0,
6227,Airplane,2000-12-10,No damage,UNITED AIRLINES,,,,Medium,0,
6228,Airplane,2000-12-10,No damage,UNITED AIRLINES,,,,Medium,0,
6229,Airplane,2000-12-10,No damage,AMERICAN AIRLINES,Illinois,,,Small,0,
6233,Airplane,2000-12-10,Caused damage,UNITED AIRLINES,California,Approach,,Medium,0,
6234,Airplane,2000-12-10,Caused damage,BUSINESS,California,Climb,2000-12-12,,17372,1800
6235,Airplane,2000-12-10,No damage,AMERICAN AIRLINES,,Approach,2000-12-29,Small,0,10
6236,Airplane,2000-12-11,No damage,NORTHWEST AIRLINES,Tennessee,Approach,,Large,0,2000
6238,Airplane,2000-12-11,No damage,UNITED AIRLINES,,,,Medium,0,
6242,Helicopter,2000-12-11,No damage,PHI INC,Louisiana,Descent,2000-12-11,Small,0,500
6243,Airplane,2000-12-11,No damage,SKYWEST AIRLINES,California,Approach,2000-12-11,Small,0,100
6244,Airplane,2000-12-11,No damage,ATLANTIC COAST AIRLINES,DC,Approach,2000-12-11,Small,0,150
6246,Airplane,2000-12-12,No damage,PRIVATELY OWNED,California,Approach,,Small,0,15
6247,Airplane,2000-12-12,No damage,USA JET AIRLINES,Michigan,Approach,,,0,2400
6248,Airplane,2000-12-12,No damage,AIRTRAN AIRWAYS,New Jersey,,,Small,0,
6249,Airplane,2000-12-12,No damage,UNITED AIRLINES,Colorado,Approach,,Medium,0,800
6250,Airplane,2000-12-12,No damage,ALASKA AIRLINES,Oregon,Landing Roll,,Small,0,0
6251,Airplane,2000-12-12,No damage,UNITED AIRLINES,DC,Approach,,Medium,0,
6252,Airplane,2000-12-12,Caused damage,BUSINESS,California,Take-off run,,,0,0
6253,Airplane,2000-12-12,Caused damage,BUSINESS,Washington,Climb,,Small,0,300
6254,Airplane,2000-12-12,Caused damage,AMERICA WEST AIRLINES,California,Approach,,Small,0,100
6255,Airplane,2000-12-12,Caused damage,BUSINESS,Alaska,Take-off run,2000-12-13,Medium,66818,0
6256,Airplane,2000-12-12,Caused damage,MILITARY,Louisiana,Climb,2000-12-13,Medium,458207,500
6257,Airplane,2000-12-12,No damage,MILITARY,South Carolina,Approach,2000-12-13,Medium,0,200
6259,Airplane,2000-12-12,No damage,FEDEX EXPRESS,Texas,Taxi,2003-02-17,Medium,0,0
6260,Airplane,2000-12-13,No damage,UNKNOWN,California,Take-off run,,Large,0,0
6261,Airplane,2000-12-13,No damage,AIR CANADA,New York,Climb,,Medium,0,400
6262,Airplane,2000-12-13,No damage,SKYWEST AIRLINES,California,Approach,,Medium,0,
6263,Airplane,2000-12-13,Caused damage,KITTY HAWK AIR CARGO,Washington,Approach,,Medium,0,400
6264,Airplane,2000-12-13,Caused damage,COMAIR AIRLINES,Kentucky,Climb,2000-12-13,Medium,0,400
6265,Airplane,2000-12-13,No damage,MILITARY,Alabama,Approach,2000-12-15,Medium,0,1700
6266,Airplane,2000-12-14,Caused damage,ALASKA AIRLINES,British Columbia,Approach,,Large,0,50
6267,Airplane,2000-12-14,No damage,HAWAIIAN AIR,Hawaii,Landing Roll,,Small,0,0
6268,Airplane,2000-12-14,No damage,UNITED AIRLINES,,,,Medium,0,
6269,Helicopter,2000-12-14,No damage,BUSINESS,Hawaii,Descent,,Medium,0,
6270,Airplane,2000-12-14,Caused damage,FLIGHT EXPRESS,Florida,En Route,,Large,0,1400
6271,Airplane,2000-12-14,No damage,PINNACLE,Kentucky,Climb,2000-12-14,,0,100
6272,Airplane,2000-12-14,No damage,BUSINESS,Kentucky,Climb,2000-12-14,Medium,0,4000
6274,Airplane,2000-12-15,No damage,PSA AIRLINES,Pennsylvania,Landing Roll,,Small,0,0
6275,Airplane,2000-12-15,No damage,ALOHA AIRLINES,Hawaii,Landing Roll,,Small,0,0
6276,Airplane,2000-12-15,No damage,AMERICAN AIRLINES,Texas,Approach,,,0,100
6277,Airplane,2000-12-15,No damage,PRIVATELY OWNED,Hawaii,Approach,,,0,20
6278,Airplane,2000-12-15,No damage,UNITED AIRLINES,Colorado,Approach,,Medium,0,
6281,Airplane,2000-12-15,No damage,MILITARY,South Carolina,Approach,2001-01-02,Medium,0,0
6282,Airplane,2000-12-16,No damage,NORTHWEST AIRLINES,Mississippi,Climb,,Small,0,10
6283,Airplane,2000-12-16,No damage,UNITED AIRLINES,California,Approach,,Medium,0,500
6284,Airplane,2000-12-16,No damage,CONTINENTAL AIRLINES,California,Take-off run,,Medium,0,0
6285,Airplane,2000-12-16,No damage,UNITED AIRLINES,,,,Medium,0,
6286,Airplane,2000-12-16,No damage,UNITED AIRLINES,,,,Medium,0,
6287,Airplane,2000-12-16,No damage,UNITED AIRLINES,California,Approach,,Medium,0,
6288,Airplane,2000-12-16,No damage,UNITED AIRLINES,,,,Medium,0,
6289,Airplane,2000-12-16,Caused damage,PRIVATELY OWNED,California,Take-off run,,Medium,0,0
6291,Airplane,2000-12-16,Caused damage,BUSINESS,New Jersey,Climb,2000-12-16,Medium,0,10
6292,Airplane,2000-12-16,No damage,ATLAS AIR,,Approach,2000-12-18,Medium,0,
6293,Airplane,2000-12-16,No damage,AMERICAN AIRLINES,Massachusetts,Approach,2001-01-07,Medium,0,200
6294,Airplane,2000-12-17,No damage,US AIRWAYS*,Pennsylvania,Approach,,,0,30
6295,Airplane,2000-12-17,No damage,NORTHWEST AIRLINES,Missouri,Approach,,Small,0,500
6296,Airplane,2000-12-17,No damage,AMERICA WEST AIRLINES,California,Landing Roll,,Medium,0,0
6297,Airplane,2000-12-17,No damage,NORTHWEST AIRLINES,Tennessee,Approach,,Medium,0,400
6298,Airplane,2000-12-17,No damage,SOUTHWEST AIRLINES,California,Landing Roll,,Medium,0,0
6299,Airplane,2000-12-17,No damage,PINNACLE,Louisiana,Approach,,Medium,0,
6300,Airplane,2000-12-17,No damage,US AIRWAYS*,Florida,Approach,2000-12-17,Medium,0,
6302,Airplane,2000-12-17,Caused damage,MESABA AIRLINES,Tennessee,Climb,2000-12-21,Large,0,2000
6303,Airplane,2000-12-17,No damage,TRANS WORLD AIRLINES,New York,Climb,2000-12-29,,0,100
6305,Airplane,2000-12-18,No damage,AMERICAN AIRLINES,North Carolina,Approach,,Small,0,1000
6306,Airplane,2000-12-18,No damage,US AIRWAYS*,Pennsylvania,Approach,,,0,
6307,Airplane,2000-12-18,No damage,ALASKA AIRLINES,California,Take-off run,,Medium,0,0
6308,Airplane,2000-12-18,No damage,AMERICAN AIRLINES,New York,Take-off run,,Small,0,0
6311,Airplane,2000-12-18,Caused damage,PRIVATELY OWNED,California,Approach,,Medium,0,
6312,Helicopter,2000-12-18,Caused damage,BUSINESS,Pennsylvania,,,Large,0,1000
6313,Airplane,2000-12-18,Caused damage,AMERICA WEST AIRLINES,California,Climb,,Large,0,2000
6317,Airplane,2000-12-18,No damage,MILITARY,Texas,Climb,2001-01-11,Medium,21,200
6318,Airplane,2000-12-19,No damage,BUSINESS,Massachusetts,Landing Roll,,Small,0,0
6319,Airplane,2000-12-19,Caused damage,UPS AIRLINES,Texas,Take-off run,,Medium,0,0
6320,Airplane,2000-12-19,No damage,AMERICAN AIRLINES,Texas,Take-off run,2000-12-19,Small,0,0
6322,Airplane,2000-12-19,No damage,MILITARY,Arkansas,Take-off run,2000-12-20,Medium,0,0
6323,Airplane,2000-12-19,No damage,MILITARY,Ohio,Climb,2000-12-21,Large,0,1200
6324,Airplane,2000-12-19,No damage,LUFTHANSA,New York,Approach,2005-11-23,Small,0,20
6325,Airplane,2000-12-20,No damage,ABX AIR,California,Descent,,Medium,0,
6326,Airplane,2000-12-20,No damage,UNITED AIRLINES,,,,,0,
6327,Airplane,2000-12-20,No damage,CONTINENTAL AIRLINES,Ohio,Approach,,Medium,0,
6328,Airplane,2000-12-20,Caused damage,UPS AIRLINES,Texas,Approach,,,0,1000
6329,Airplane,2000-12-20,Caused damage,UNITED AIRLINES,California,Approach,,,0,800
6330,Airplane,2000-12-20,No damage,COMAIR AIRLINES,Kentucky,Take-off run,2000-12-20,Medium,0,0
6331,Airplane,2000-12-20,No damage,UNITED AIRLINES,New York,Landing Roll,2000-12-20,,0,0
6332,Airplane,2000-12-20,No damage,FLIGHT EXPRESS,Louisiana,Climb,2000-12-20,,0,50
6333,Airplane,2000-12-20,No damage,SPIRIT AIRLINES,Florida,Landing Roll,2000-12-20,Small,0,0
6334,Airplane,2000-12-20,No damage,POLAR AIR CARGO,Texas,Climb,2000-12-21,Medium,0,10000
6335,Airplane,2000-12-20,No damage,MILITARY,Arkansas,Climb,2001-02-01,,0,200
6336,Airplane,2000-12-20,No damage,MILITARY,Arkansas,Climb,2001-07-23,Small,0,1500
6337,Airplane,2000-12-21,No damage,US AIRWAYS*,Pennsylvania,Approach,,,0,300
6338,Airplane,2000-12-21,No damage,ABX AIR,Alabama,Approach,,Medium,0,1700
6339,Airplane,2000-12-21,No damage,UNITED AIRLINES,,,,Medium,0,
6340,Airplane,2000-12-21,No damage,UNITED AIRLINES,Massachusetts,Approach,,Medium,0,
6342,Airplane,2000-12-21,Caused damage,UNITED AIRLINES,,,,Medium,0,
6344,Airplane,2000-12-21,No damage,DELTA AIR LINES,Florida,Landing Roll,2000-12-21,Small,0,0
6345,Airplane,2000-12-21,Caused damage,BUSINESS,Georgia,Approach,2000-12-22,Large,140318,100
6346,Airplane,2000-12-21,Caused damage,SOUTHWEST AIRLINES,Maryland,Approach,2001-12-31,Large,0,1000
6347,Airplane,2000-12-22,No damage,DELTA AIR LINES,Kentucky,Take-off run,,Small,0,0
6348,Airplane,2000-12-22,No damage,ABX AIR,Alabama,Approach,2000-12-22,Small,0,1100
6349,Airplane,2000-12-23,No damage,BUSINESS,New Jersey,Approach,,Medium,0,
6350,Airplane,2000-12-23,No damage,UNITED AIRLINES,Colorado,Take-off run,,Medium,0,0
6351,Airplane,2000-12-23,No damage,AMERICAN EAGLE AIRLINES,Louisiana,Landing Roll,,Small,0,0
6352,Airplane,2000-12-23,No damage,ATLANTIC COAST AIRLINES,New Jersey,Approach,,,0,150
6353,Airplane,2000-12-23,No damage,UNITED AIRLINES,Texas,Approach,,Medium,0,6000
6354,Airplane,2000-12-23,No damage,SKYWEST AIRLINES,California,Approach,,Medium,0,
6355,Airplane,2000-12-23,No damage,AMERICAN AIRLINES,Texas,Approach,,Medium,0,
6356,Airplane,2000-12-23,Caused damage,PRIVATELY OWNED,California,Approach,,Small,0,800
6357,Airplane,2000-12-23,No damage,AMERICAN AIRLINES,Texas,Landing Roll,2000-12-23,,0,0
6358,Airplane,2000-12-23,No damage,US AIRWAYS*,North Carolina,Landing Roll,2000-12-23,Small,0,0
6360,Airplane,2000-12-24,No damage,COMAIR AIRLINES,Pennsylvania,Landing Roll,,Large,0,0
6361,Airplane,2000-12-24,No damage,UNITED AIRLINES,California,Take-off run,,Small,0,0
6362,Airplane,2000-12-24,No damage,UNITED AIRLINES,Louisiana,Landing Roll,,Small,0,0
6363,Airplane,2000-12-24,No damage,UNITED AIRLINES,,,,Medium,0,
6364,Airplane,2000-12-24,No damage,AMERICAN AIRLINES,Texas,Approach,2000-12-24,,0,80
6365,Airplane,2000-12-24,Caused damage,SKYWEST AIRLINES,Washington,Landing Roll,2000-12-27,Large,66818,0
6366,Airplane,2000-12-25,No damage,DELTA AIR LINES,Texas,Take-off run,,Medium,0,0
6367,Airplane,2000-12-25,No damage,DELTA AIR LINES,Florida,Take-off run,,Large,0,0
6368,Airplane,2000-12-25,No damage,AMERICAN EAGLE AIRLINES,Texas,Landing Roll,,Medium,0,0
6369,Airplane,2000-12-25,Caused damage,UNITED AIRLINES,Pennsylvania,Approach,,,0,600
6370,Airplane,2000-12-25,Caused damage,TRANS STATES AIRLINES,Illinois,Landing Roll,2000-12-25,,0,0
6371,Airplane,2000-12-26,No damage,ALASKA AIRLINES,,Approach,,Medium,0,500
6372,Airplane,2000-12-26,No damage,AMERICAN AIRLINES,DC,Approach,,Medium,0,500
6373,Airplane,2000-12-26,No damage,ALASKA AIRLINES,Oregon,Take-off run,,Small,0,0
6374,Airplane,2000-12-26,Caused damage,AMERICAN AIRLINES,Texas,Landing Roll,,Medium,0,0
6375,Airplane,2000-12-26,Caused damage,HORIZON AIR,Oregon,Approach,2000-12-27,,12191,1000
6376,Airplane,2000-12-27,No damage,BUSINESS,New York,Climb,,Small,0,
6378,Airplane,2000-12-27,No damage,UNITED AIRLINES,,,,Medium,0,
6379,Airplane,2000-12-27,Caused damage,DELTA AIR LINES,Colorado,Climb,,Small,0,25
6382,Airplane,2000-12-27,No damage,MILITARY,California,Approach,2001-01-03,Large,0,2000
6383,Airplane,2000-12-28,No damage,US AIRWAYS*,Florida,Climb,,,0,100
6384,Airplane,2000-12-28,No damage,COMAIR AIRLINES,Georgia,Landing Roll,,Medium,0,0
6385,Airplane,2000-12-28,No damage,RYAN INTL AIRLINES,Ohio,Take-off run,,,0,0
6386,Airplane,2000-12-28,No damage,ABX AIR,,,,Medium,0,
6387,Airplane,2000-12-28,No damage,NORTHWEST AIRLINES,Florida,Landing Roll,,Medium,0,0
6388,Airplane,2000-12-28,No damage,UPS AIRLINES,Colorado,Take-off run,,Small,0,0
6389,Airplane,2000-12-28,No damage,SKYWEST AIRLINES,Oregon,Landing Roll,,,0,0
6390,Airplane,2000-12-28,No damage,UNITED AIRLINES,Colorado,Approach,,Small,0,
6392,Airplane,2000-12-28,No damage,AMERICAN AIRLINES,Puerto Rico,Climb,2000-12-30,,0,100
6393,Airplane,2000-12-29,No damage,AMERICA WEST AIRLINES,Arizona,,,Medium,0,
6395,Airplane,2000-12-29,No damage,SKYWEST AIRLINES,New Mexico,Climb,2001-01-02,Small,0,20
6396,Airplane,2000-12-30,No damage,COMAIR AIRLINES,Louisiana,Landing Roll,,Medium,0,0
6397,Airplane,2000-12-30,No damage,EXECUTIVE JET AVIATION,Louisiana,Take-off run,,Medium,0,0
6398,Airplane,2000-12-30,No damage,SOUTHWEST AIRLINES,Texas,Taxi,,Medium,0,0
6399,Airplane,2000-12-30,No damage,UNITED AIRLINES,,,,Medium,0,
6400,Airplane,2000-12-30,No damage,UNITED AIRLINES,,,,Medium,0,
6401,Airplane,2000-12-30,No damage,UNITED AIRLINES,,Approach,,Medium,0,
6403,Airplane,2000-12-30,Caused damage,UNITED AIRLINES,,,,Medium,0,
6404,Airplane,2000-12-30,No damage,NORTHWEST AIRLINES,Tennessee,Landing Roll,2000-12-30,Medium,0,0
6405,Airplane,2000-12-31,No damage,UNITED AIRLINES,Washington,Approach,,Medium,0,500
6406,Airplane,2000-12-31,No damage,UNITED AIRLINES,Colorado,Landing Roll,,Medium,0,0
6408,Airplane,2000-12-31,Caused damage,CONTINENTAL AIRLINES,,,2001-12-31,Large,0,
6409,Airplane,2001-01-01,No damage,DELTA AIR LINES,New York,Take-off run,,Large,0,0
6410,Airplane,2001-01-01,Caused damage,UNITED AIRLINES,California,Approach,,Medium,13016,
6412,Airplane,2001-01-01,No damage,AIR NEW ZEALAND,Hawaii,Taxi,2001-10-18,Small,0,0
6415,Airplane,2001-01-02,No damage,DELTA AIR LINES,Louisiana,Climb,,Small,0,100
6416,Airplane,2001-01-02,No damage,BUSINESS,Nevada,Approach,,Large,0,
6417,Airplane,2001-01-02,No damage,AMERICAN AIRLINES,Texas,Take-off run,,Medium,0,0
6418,Airplane,2001-01-02,No damage,EXECUTIVE JET AVIATION,Florida,Take-off run,,Medium,0,0
6419,Airplane,2001-01-02,No damage,US AIRWAYS*,Louisiana,Approach,,Medium,0,
6420,Airplane,2001-01-02,No damage,DELTA AIR LINES,Utah,Landing Roll,,Small,0,0
6421,Airplane,2001-01-02,Caused damage,EXECUTIVE JET AVIATION,Ohio,Take-off run,,Medium,0,0
6422,Airplane,2001-01-02,No damage,US AIRWAYS*,New Jersey,Take-off run,2001-01-02,Small,0,0
6423,Airplane,2001-01-02,No damage,AMERICAN AIRLINES,Texas,Descent,2001-01-04,Medium,0,3500
6424,Airplane,2001-01-03,No damage,US AIRWAYS*,North Carolina,Take-off run,,Small,0,0
6425,Airplane,2001-01-03,No damage,UNITED AIRLINES,Illinois,Approach,,Medium,0,
6429,Airplane,2001-01-03,No damage,BUSINESS,Hawaii,Approach,2002-01-03,Small,0,
6430,Airplane,2001-01-04,No damage,SOUTHWEST AIRLINES,California,Approach,,,0,110
6431,Airplane,2001-01-04,No damage,UNITED AIRLINES,,,,Medium,0,
6433,Airplane,2001-01-04,No damage,AMERIJET INTL,Florida,Landing Roll,2001-01-04,,0,0
6434,Airplane,2001-01-04,No damage,MILITARY,Colorado,Take-off run,2001-01-04,Small,0,0
6435,Airplane,2001-01-04,No damage,MILITARY,Louisiana,Climb,2001-01-05,Small,0,800
6436,Airplane,2001-01-04,No damage,BUSINESS,Florida,Climb,2001-01-08,Large,0,10
6438,Airplane,2001-01-05,No damage,MIDWEST AIRLINES,California,Approach,,Medium,0,
6439,Airplane,2001-01-05,No damage,UNITED AIRLINES,DC,Take-off run,,Medium,0,0
6440,Airplane,2001-01-05,No damage,AMERICAN EAGLE AIRLINES,California,Landing Roll,,,0,0
6441,Airplane,2001-01-05,No damage,UNITED AIRLINES,,,,Medium,0,
6442,Airplane,2001-01-05,No damage,UNITED AIRLINES,,,,Medium,0,
6444,Airplane,2001-01-05,Caused damage,POLAR AIR CARGO,,Climb,,Medium,0,50
6445,Airplane,2001-01-05,Caused damage,US AIRWAYS*,North Carolina,Approach,,Medium,0,5
6446,Airplane,2001-01-05,Caused damage,AVIANCA,Florida,Climb,,Large,1431761,100
6448,Airplane,2001-01-05,Caused damage,MIDWEST AIRLINES,,,2001-01-05,Small,0,
6449,Airplane,2001-01-05,No damage,DELTA AIR LINES,California,Approach,2001-01-06,Small,1302,50
6450,Airplane,2001-01-05,No damage,MILITARY,South Carolina,Climb,2001-01-08,Medium,0,1000
6451,Airplane,2001-01-06,No damage,SKYWEST AIRLINES,California,Approach,,Small,0,400
6452,Airplane,2001-01-06,No damage,AIR CANADA,DC,Climb,,Small,0,400
6453,Airplane,2001-01-06,No damage,UNITED AIRLINES,Florida,Take-off run,,Small,0,0
6454,Airplane,2001-01-06,Caused damage,UNITED AIRLINES,,,,Medium,0,
6455,Airplane,2001-01-06,No damage,BUSINESS,New York,Take-off run,2001-01-06,Small,0,0
6456,Airplane,2001-01-06,No damage,SKYWEST AIRLINES,Utah,Landing Roll,2001-01-06,Medium,0,0
6457,Airplane,2001-01-06,No damage,AMERICAN EAGLE AIRLINES,Louisiana,Climb,2001-01-06,Medium,0,3500
6458,Airplane,2001-01-06,No damage,MILITARY,Mississippi,Approach,2001-01-06,Small,0,300
6459,Airplane,2001-01-07,No damage,AMERICAN AIRLINES,Texas,Landing Roll,,Large,0,0
6460,Airplane,2001-01-07,No damage,SOUTHWEST AIRLINES,Texas,Landing Roll,,Small,0,0
6461,Airplane,2001-01-07,Caused damage,AMERICA WEST AIRLINES,,,,Medium,0,
6462,Airplane,2001-01-07,Caused damage,CONTINENTAL AIRLINES,,En Route,,Large,0,
6463,Airplane,2001-01-07,No damage,NORTHWEST AIRLINES,Minnesota,Approach,2001-01-07,,0,200
6464,Airplane,2001-01-07,No damage,AMERICAN AIRLINES,Tennessee,Approach,2001-01-07,,0,500
6465,Airplane,2001-01-07,No damage,AMERICA WEST AIRLINES,,,2001-01-08,Small,0,
